photometry,cell,date,JQ-1,CC-90009,viability,predicted_viability,Difference
0.0095833333333333,Karpas299,20250120,64000.0,64000.0,0.0097581671616461,0.012133433119091874,-0.002375265957445775
0.0105833333333333,Karpas299,20250120,16000.0,64000.0,0.010776410691557,0.027657171194973684,-0.016880760503416685
0.0125833333333333,Karpas299,20250120,4000.0,64000.0,0.0128128977513788,0.04310529718587919,-0.030292399434500388
0.0195833333333333,Karpas299,20250120,1000.0,64000.0,0.0199406024607552,0.05733704904875536,-0.03739644658800016
0.0440833333333333,Karpas299,20250120,250.0,64000.0,0.0448875689435723,0.0695463221572411,-0.024658753213668803
0.0700833333333333,Karpas299,20250120,62.5,64000.0,0.0713619007212558,0.0793963265050921,-0.0080344257838363
0.0845833333333333,Karpas299,20250120,15.625,64000.0,0.0861264319049639,0.08695644263791469,-0.0008300107329507894
0.1100833333333333,Karpas299,20250120,0.0,64000.0,0.1120916419176919,0.10546895125824984,0.006622690659442057
0.0035833333333333,Karpas299,20250120,256000.0,16000.0,0.0036487059821807,-0.0036737592664786156,0.007322465248659316
0.0135833333333333,Karpas299,20250120,64000.0,16000.0,0.0138311412812897,0.019354707241909574,-0.005523565960619875
0.0315833333333333,Karpas299,20250120,16000.0,16000.0,0.032159524819686,0.04411747659249077,-0.011957951772804766
0.0470833333333333,Karpas299,20250120,4000.0,16000.0,0.047942299533305,0.0687596329430824,-0.020817333409777407
0.0645833333333333,Karpas299,20250120,1000.0,16000.0,0.0657615613067458,0.0914614839478114,-0.02569992264106559
0.1135833333333333,Karpas299,20250120,250.0,16000.0,0.1156554942723801,0.11093716773259532,0.004718326539784781
0.1890833333333333,Karpas299,20250120,62.5,16000.0,0.1925328807806533,0.1266494520146273,0.06588342876602601
0.1955833333333333,Karpas299,20250120,15.625,16000.0,0.1991514637250742,0.13870900952233534,0.06044245420273886
0.1435833333333333,Karpas299,20250120,0.0,16000.0,0.1462028001697072,0.16823933133175983,-0.022036531162052647
0.0055833333333333,Karpas299,20250120,256000.0,16000.0,0.0056851930420025,-0.0036737592664786156,0.009358952308481116
0.0145833333333333,Karpas299,20250120,64000.0,16000.0,0.0148493848112006,0.019354707241909574,-0.0045053224307089745
0.0315833333333333,Karpas299,20250120,16000.0,16000.0,0.032159524819686,0.04411747659249077,-0.011957951772804766
0.0455833333333333,Karpas299,20250120,4000.0,16000.0,0.0464149342384387,0.0687596329430824,-0.022344698704643708
0.0645833333333333,Karpas299,20250120,1000.0,16000.0,0.0657615613067458,0.0914614839478114,-0.02569992264106559
0.1070833333333333,Karpas299,20250120,250.0,16000.0,0.1090369113279592,0.11093716773259532,-0.0019002564046361192
0.1745833333333333,Karpas299,20250120,62.5,16000.0,0.1777683495969452,0.1266494520146273,0.05111889758231791
0.2195833333333333,Karpas299,20250120,15.625,16000.0,0.2235893084429359,0.13870900952233534,0.08488029892060056
0.1655833333333333,Karpas299,20250120,0.0,16000.0,0.1686041578277471,0.16823933133175983,0.0003648264959872638
0.0070833333333333,Karpas299,20250120,256000.0,16000.0,0.0072125583368688,-0.0036737592664786156,0.010886317603347417
0.0150833333333333,Karpas299,20250120,64000.0,16000.0,0.0153585065761561,0.019354707241909574,-0.003996200665753475
0.0315833333333333,Karpas299,20250120,16000.0,16000.0,0.032159524819686,0.04411747659249077,-0.011957951772804766
0.0465833333333333,Karpas299,20250120,4000.0,16000.0,0.0474331777683496,0.0687596329430824,-0.021326455174732806
0.0655833333333333,Karpas299,20250120,1000.0,16000.0,0.0667798048366567,0.0914614839478114,-0.024681679111154695
0.1145833333333333,Karpas299,20250120,250.0,16000.0,0.116673737802291,0.11093716773259532,0.005736570069695676
0.1755833333333333,Karpas299,20250120,62.5,16000.0,0.1787865931268561,0.1266494520146273,0.05213714111222881
0.2280833333333333,Karpas299,20250120,15.625,16000.0,0.2322443784471786,0.13870900952233534,0.09353536892484327
0.1630833333333333,Karpas299,20250120,0.0,16000.0,0.1660585490029699,0.16823933133175983,-0.002180782328789932
0.0065833333333333,Karpas299,20250120,256000.0,4000.0,0.0067034365719134,-0.005728505100099035,0.012431941672012434
0.0145833333333333,Karpas299,20250120,64000.0,4000.0,0.0148493848112006,0.030179859676127796,-0.015330474864927196
0.0405833333333333,Karpas299,20250120,16000.0,4000.0,0.0413237165888841,0.0687925286693647,-0.027468812080480597
0.0670833333333333,Karpas299,20250120,4000.0,4000.0,0.0683071701315231,0.1072171254086891,-0.03890995527716601
0.0915833333333333,Karpas299,20250120,1000.0,4000.0,0.0932541366143402,0.14261619753867305,-0.049362060924332846
0.1545833333333333,Karpas299,20250120,250.0,4000.0,0.1574034789987272,0.17298469634234825,-0.015581217343621057
0.2505833333333333,Karpas299,20250120,62.5,4000.0,0.2551548578701739,0.19748491372597077,0.05766994414420312
0.3100833333333333,Karpas299,20250120,15.625,4000.0,0.3157403478998727,0.21628942204479118,0.09945092585508153
0.2800833333333333,Karpas299,20250120,0.0,4000.0,0.2851930420025456,0.2623361515178946,0.022856890484651005
0.0065833333333333,Karpas299,20250120,256000.0,4000.0,0.0067034365719134,-0.005728505100099035,0.012431941672012434
0.0175833333333333,Karpas299,20250120,64000.0,4000.0,0.0179041154009333,0.030179859676127796,-0.012275744275194497
0.0425833333333333,Karpas299,20250120,16000.0,4000.0,0.0433602036487059,0.0687925286693647,-0.025432325020658793
0.0655833333333333,Karpas299,20250120,4000.0,4000.0,0.0667798048366567,0.1072171254086891,-0.040437320572032406
0.0925833333333333,Karpas299,20250120,1000.0,4000.0,0.0942723801442511,0.14261619753867305,-0.04834381739442195
0.1630833333333333,Karpas299,20250120,250.0,4000.0,0.1660585490029699,0.17298469634234825,-0.006926147339378352
0.2620833333333333,Karpas299,20250120,62.5,4000.0,0.2668646584641493,0.19748491372597077,0.06937974473817854
0.3195833333333333,Karpas299,20250120,15.625,4000.0,0.3254136614340263,0.21628942204479118,0.1091242393892351
0.2750833333333333,Karpas299,20250120,0.0,4000.0,0.2801018243529911,0.2623361515178946,0.017765672835096502
0.0055833333333333,Karpas299,20250120,256000.0,4000.0,0.0056851930420025,-0.005728505100099035,0.011413698142101535
0.0155833333333333,Karpas299,20250120,64000.0,4000.0,0.0158676283411115,0.030179859676127796,-0.014312231335016298
0.0445833333333333,Karpas299,20250120,16000.0,4000.0,0.0453966907085277,0.0687925286693647,-0.023395837960836996
0.0725833333333333,Karpas299,20250120,4000.0,4000.0,0.073907509546033,0.1072171254086891,-0.0333096158626561
0.1015833333333333,Karpas299,20250120,1000.0,4000.0,0.1034365719134493,0.14261619753867305,-0.03917962562522376
0.1820833333333333,Karpas299,20250120,250.0,4000.0,0.185405176071277,0.17298469634234825,0.012420479728928735
0.3085833333333333,Karpas299,20250120,62.5,4000.0,0.3142129826050063,0.19748491372597077,0.11672806887903553
0.3690833333333333,Karpas299,20250120,15.625,4000.0,0.375816716164616,0.21628942204479118,0.1595272941198248
0.3660833333333333,Karpas299,20250120,0.0,4000.0,0.3727619855748833,0.2623361515178946,0.11042583405698875
0.0055833333333333,Karpas299,20250120,256000.0,1000.0,0.0056851930420025,-0.00880827681626295,0.01449346985826545
0.0180833333333333,Karpas299,20250120,64000.0,1000.0,0.0184132371658888,0.04640522329267216,-0.027991986126783358
0.0600833333333333,Karpas299,20250120,16000.0,1000.0,0.0611794654221467,0.10577692169637731,-0.04459745627423061
0.0875833333333333,Karpas299,20250120,4000.0,1000.0,0.0891811624946966,0.1648594360206459,-0.0756782735259493
0.1285833333333333,Karpas299,20250120,1000.0,1000.0,0.1309291472210437,0.21928983643250366,-0.08836068921145995
0.2175833333333333,Karpas299,20250120,250.0,1000.0,0.2215528213831141,0.265985115442118,-0.044432294059003896
0.3540833333333333,Karpas299,20250120,62.5,1000.0,0.3605430632159525,0.3036571944579568,0.05688586875799567
0.3925833333333333,Karpas299,20250120,15.625,1000.0,0.3997454391175223,0.33257142457063094,0.06717401454689137
0.2300833333333333,Karpas299,20250120,0.0,1000.0,0.2342808655070004,0.4033738996658629,-0.1690930341588625
0.0065833333333333,Karpas299,20250120,256000.0,1000.0,0.0067034365719134,-0.00880827681626295,0.015511713388176349
0.0190833333333333,Karpas299,20250120,64000.0,1000.0,0.0194314806957997,0.04640522329267216,-0.02697374259687246
0.0535833333333333,Karpas299,20250120,16000.0,1000.0,0.0545608824777259,0.10577692169637731,-0.051216039218651414
0.0825833333333333,Karpas299,20250120,4000.0,1000.0,0.0840899448451421,0.1648594360206459,-0.0807694911755038
0.1185833333333333,Karpas299,20250120,1000.0,1000.0,0.1207467119219346,0.21928983643250366,-0.09854312451056906
0.2075833333333333,Karpas299,20250120,250.0,1000.0,0.2113703860840051,0.265985115442118,-0.0546147293581129
0.3590833333333333,Karpas299,20250120,62.5,1000.0,0.365634280865507,0.3036571944579568,0.061977086407550175
